'21-2000,Religious workers,Summary,489.399993896484,495.399993896484,1.20000004768372,47.9000015258789,58570,NULL,NULL,NULL,47.2999992370605,Projections for 21-2000
'21-2011,Clergy,Line item,262,264.600006103516,1,23,60820,Interpersonal,Speaking and listening,Adaptability,22.7000007629395,Projections for 21-2011
'21-2021,"      Directors, religious activities and education",Line item,138.899993896484,141.800003051758,2.09999990463257,13.8000001907349,54840,Interpersonal,Adaptability,Speaking and listening,13.6000003814697,Projections for 21-2021
'21-2099,"      Religious workers, all other",Line item,88.4000015258789,89,0.600000023841858,11.1000003814697,45120,Interpersonal,Adaptability,Speaking and listening,11.1000003814697,Projections for 21-2099
'23-0000,Legal occupations,Summary,1418.19995117188,1456.5,2.70000004768372,83.8000030517578,99990,NULL,NULL,NULL,80,Projections for 23-0000
'23-1000,"    Lawyers, judges, and related workers",Summary,933.200012207031,970.400024414063,4,34.4000015258789,144040,NULL,NULL,NULL,30.6000003814697,Projections for 23-1000
'23-1010,Lawyers and judicial law clerks,Summary,879.299987792969,915.5,4.09999990463257,32.5,148600,NULL,NULL,NULL,28.8999996185303,Projections for 23-1010
'23-1011,Lawyers,Line item,864.799987792969,900.700012207031,4.09999990463257,31.5,151160,Writing and reading,Problem solving and decision making,Adaptability,27.8999996185303,Projections for 23-1011
'23-1012,Judicial law clerks,Line item,14.5,14.8999996185303,2.5,1,60400,Writing and reading,Detail oriented,Problem solving and decision making,1,Projections for 23-1012
'23-1020,"      Judges, magistrates, and other judicial workers",Summary,53.9000015258789,54.9000015258789,1.79999995231628,1.79999995231628,123220,NULL,NULL,NULL,1.70000004768372,Projections for 23-1020
'23-1021,"        Administrative law judges, adjudicators, and hearing officers",Line item,17.5,17.3999996185303,-0.699999988079071,0.5,115230,Adaptability,Problem solving and decision making,Writing and reading,0.600000023841858,Projections for 23-1021
'23-1022,"        Arbitrators, mediators, and conciliators",Line item,9.10000038146973,9.5,4.30000019073486,0.300000011920929,67710,Writing and reading,Adaptability,Problem solving and decision making,0.300000011920929,Projections for 23-1022
'23-1023,"        Judges, magistrate judges, and magistrates",Line item,27.2999992370605,28,2.5,0.899999976158142,156210,Adaptability,Problem solving and decision making,Writing and reading,0.899999976158142,Projections for 23-1023
'23-2000,Legal support workers,Summary,484.899993896484,486.100006103516,0.200000002980232,49.4000015258789,60930,NULL,NULL,NULL,49.2999992370605,Projections for 23-2000
'23-2011,Paralegals and legal assistants,Line item,376.200012207031,376.799987792969,0.200000002980232,39.2999992370605,61010,Adaptability,Computers and information technology,Detail oriented,39.2000007629395,Projections for 23-2011
'23-2090,Miscellaneous legal support workers,Summary,108.699996948242,109.300003051758,0.5,10.1999998092651,60550,NULL,NULL,NULL,10.1000003814697,Projections for 23-2090
'23-2093,"        Title examiners, abstractors, and searchers",Line item,57.4000015258789,58.5,2,5.40000009536743,54980,Detail oriented,Writing and reading,Computers and information technology,5.30000019073486,Projections for 23-2093
'23-2099,"        Legal support workers, all other",Line item,51.2999992370605,50.7000007629395,-1.20000004768372,4.69999980926514,68760,Adaptability,Computers and information technology,Detail oriented,4.80000019073486,Projections for 23-2099
'25-0000,Educational instruction and library occupations,Summary,9813.2001953125,9875.400390625,0.600000023841858,890.299987792969,59220,NULL,NULL,NULL,884.099975585938,Projections for 25-0000
'25-1000,Postsecondary teachers,Summary,1721.19995117188,1822.09997558594,5.90000009536743,136.399993896484,81600,NULL,NULL,NULL,126.300003051758,Projections for 25-1000
'25-1011,"      Business teachers, postsecondary",Line item,103.099998474121,109,5.69999980926514,8.10000038146973,97270,Adaptability,Writing and reading,Speaking and listening,7.59999990463257,Projections for 25-1011
'25-1020,"      Math and computer science teachers, postsecondary",Summary,103.699996948242,107.400001525879,3.59999990463257,7.90000009536743,82390,NULL,NULL,NULL,7.5,Projections for 25-1020
'25-1021,"        Computer science teachers, postsecondary",Line item,44.7999992370605,47.2000007629395,5.30000019073486,3.5,96690,Computers and information technology,Adaptability,Writing and reading,3.29999995231628,Projections for 25-1021
'25-1022,"        Mathematical science teachers, postsecondary",Line item,58.9000015258789,60.2000007629395,2.29999995231628,4.40000009536743,79350,Mathematics,Writing and reading,Adaptability,4.19999980926514,Projections for 25-1022
'25-1030,"      Engineering and architecture teachers, postsecondary",Summary,62,66.3000030517578,7,5,105690,NULL,NULL,NULL,4.59999990463257,Projections for 25-1030
'25-1031,"        Architecture teachers, postsecondary",Line item,11.6000003814697,11.8999996185303,2,0.899999976158142,101480,Adaptability,Writing and reading,Speaking and listening,0.800000011920929,Projections for 25-1031
'25-1032,"        Engineering teachers, postsecondary",Line item,50.2999992370605,54.4000015258789,8.10000038146973,4.09999990463257,106120,Adaptability,Writing and reading,Speaking and listening,3.70000004768372,Projections for 25-1032
'25-1040,"      Life sciences teachers, postsecondary",Summary,78.3000030517578,83.5999984741211,6.80000019073486,6.30000019073486,83920,NULL,NULL,NULL,5.80000019073486,Projections for 25-1040
'25-1041,"        Agricultural sciences teachers, postsecondary",Line item,10.6999998092651,11.1999998092651,4.09999990463257,0.800000011920929,86350,Adaptability,Writing and reading,Speaking and listening,0.800000011920929,Projections for 25-1041
'25-1042,"        Biological science teachers, postsecondary",Line item,66,70.8000030517578,7.30000019073486,5.40000009536743,83460,Adaptability,Writing and reading,Speaking and listening,4.90000009536743,Projections for 25-1042
'25-1043,"        Forestry and conservation science teachers, postsecondary",Line item,1.60000002384186,1.70000004768372,4,0.100000001490116,100830,Adaptability,Writing and reading,Speaking and listening,0.100000001490116,Projections for 25-1043
'25-1050,"      Physical sciences teachers, postsecondary",Summary,65.5,67.0999984741211,2.5,4.90000009536743,95520,NULL,NULL,NULL,4.69999980926514,Projections for 25-1050
'25-1051,"        Atmospheric, earth, marine, and space sciences teachers, postsecondary",Line item,14,14.3999996185303,2.59999990463257,1,101390,Speaking and listening,Writing and reading,Adaptability,1,Projections for 25-1051
'25-1052,"        Chemistry teachers, postsecondary",Line item,25.3999996185303,26,2.20000004768372,1.89999997615814,86220,Writing and reading,Adaptability,Science,1.79999995231628,Projections for 25-1052
'25-1053,"        Environmental science teachers, postsecondary",Line item,9,9.30000019073486,2.90000009536743,0.699999988079071,87710,Writing and reading,Adaptability,Speaking and listening,0.699999988079071,Projections for 25-1053
'25-1054,"        Physics teachers, postsecondary",Line item,17.1000003814697,17.5,2.5,1.29999995231628,97360,Writing and reading,Adaptability,Mathematics,1.20000004768372,Projections for 25-1054
'25-1060,"      Social sciences teachers, postsecondary",Summary,151.199996948242,155.199996948242,2.70000004768372,11.3000001907349,83360,NULL,NULL,NULL,10.8999996185303,Projections for 25-1060
'25-1061,"        Anthropology and archeology teachers, postsecondary",Line item,6.5,6.69999980926514,2.70000004768372,0.5,95770,Adaptability,Writing and reading,Speaking and listening,0.5,Projections for 25-1061
'25-1062,"        Area, ethnic, and cultural studies teachers, postsecondary",Line item,14.5,14.8000001907349,2.40000009536743,1.10000002384186,84290,Adaptability,Writing and reading,Speaking and listening,1,Projections for 25-1062
'25-1063,"        Economics teachers, postsecondary",Line item,15.8000001907349,16.1000003814697,2.09999990463257,1.20000004768372,119980,Writing and reading,Speaking and listening,Adaptability,1.10000002384186,Projections for 25-1063
'25-1064,"        Geography teachers, postsecondary",Line item,4,4.19999980926514,3.29999995231628,0.300000011920929,86730,Writing and reading,Adaptability,Speaking and listening,0.300000011920929,Projections for 25-1064
'25-1065,"        Political science teachers, postsecondary",Line item,21.7999992370605,22.2000007629395,2,1.60000002384186,94680,Adaptability,Writing and reading,Speaking and listening,1.60000002384186,Projections for 25-1065
'25-1066,"        Psychology teachers, postsecondary",Line item,52.5,54.4000015258789,3.59999990463257,4,80330,Adaptability,Writing and reading,Speaking and listening,3.79999995231628,Projections for 25-1066
'25-1067,"        Sociology teachers, postsecondary",Line item,15.3999996185303,15.6999998092651,2.09999990463257,1.10000002384186,82540,Adaptability,Writing and reading,Speaking and listening,1.10000002384186,Projections for 25-1067
'25-1069,"        Social sciences teachers, postsecondary, all other",Line item,20.7000007629395,21.1000003814697,1.70000004768372,1.5,75040,Adaptability,Writing and reading,Speaking and listening,1.5,Projections for 25-1069
'25-1070,"      Health teachers, postsecondary",Summary,381.200012207031,446.600006103516,17.2000007629395,36,100370,NULL,NULL,NULL,29.5,Projections for 25-1070
'25-1071,"        Health specialties teachers, postsecondary",Line item,289.600006103516,339.700012207031,17.2999992370605,27.3999996185303,105620,Adaptability,Writing and reading,Speaking and listening,22.3999996185303,Projections for 25-1071
'25-1072,"        Nursing instructors and teachers, postsecondary",Line item,91.5999984741211,106.900001525879,16.7999992370605,8.60000038146973,79940,Adaptability,Interpersonal,Writing and reading,7.09999990463257,Projections for 25-1072
'25-1080,"      Education and library science teachers, postsecondary",Summary,80,81.8000030517578,2.20000004768372,5.90000009536743,73050,NULL,NULL,NULL,5.80000019073486,Projections for 25-1080
'25-1081,"        Education teachers, postsecondary",Line item,74.9000015258789,76.5,2.09999990463257,5.59999990463257,72090,Speaking and listening,Writing and reading,Problem solving and decision making,5.40000009536743,Projections for 25-1081
'25-1082,"        Library science teachers, postsecondary",Line item,5.09999990463257,5.30000019073486,3,0.400000005960464,78630,Adaptability,Writing and reading,Computers and information technology,0.400000005960464,Projections for 25-1082
'25-1110,"      Law, criminal justice, and social work teachers, postsecondary",Summary,62.9000015258789,64.1999969482422,2.20000004768372,4.69999980926514,87870,NULL,NULL,NULL,4.5,Projections for 25-1110
'25-1111,"        Criminal justice and law enforcement teachers, postsecondary",Line item,16.2000007629395,16.5,2,1.20000004768372,71470,Adaptability,Writing and reading,Speaking and listening,1.20000004768372,Projections for 25-1111
'25-1112,"        Law teachers, postsecondary",Line item,29.5,30.2000007629395,2.20000004768372,2.20000004768372,126650,Writing and reading,Adaptability,Speaking and listening,2.09999990463257,Projections for 25-1112
'25-1113,"        Social work teachers, postsecondary",Line item,17.1000003814697,17.5,2.29999995231628,1.29999995231628,76210,Adaptability,Writing and reading,Speaking and listening,1.20000004768372,Projections for 25-1113
'25-1120,"      Arts, communications, history, and humanities teachers, postsecondary",Summary,309.200012207031,312.100006103516,0.899999976158142,22.3999996185303,79060,NULL,NULL,NULL,22.1000003814697,Projections for 25-1120
'25-1121,"        Art, drama, and music teachers, postsecondary",Line item,122.800003051758,124.800003051758,1.70000004768372,9,80190,Creativity and innovation,Adaptability,Speaking and listening,8.80000019073486,Projections for 25-1121
'25-1122,"        Communications teachers, postsecondary",Line item,35.7999992370605,36.5999984741211,2.09999990463257,2.70000004768372,77800,Adaptability,Speaking and listening,Writing and reading,2.59999990463257,Projections for 25-1122
'25-1123,"        English language and literature teachers, postsecondary",Line item,72.1999969482422,72.1999969482422,0,5.09999990463257,78270,Writing and reading,Adaptability,Speaking and listening,5.09999990463257,Projections for 25-1123
'25-1124,"        Foreign language and literature teachers, postsecondary",Line item,26.3999996185303,26.3999996185303,-0.200000002980232,1.89999997615814,77010,Adaptability,Writing and reading,Speaking and listening,1.89999997615814,Projections for 25-1124
'25-1125,"        History teachers, postsecondary",Line item,24.6000003814697,24.6000003814697,-0.200000002980232,1.70000004768372,81500,Writing and reading,Adaptability,Speaking and listening,1.79999995231628,Projections for 25-1125
'25-1126,"        Philosophy and religion teachers, postsecondary",Line item,27.2999992370605,27.5,0.699999988079071,2,78050,Writing and reading,Speaking and listening,Adaptability,2,Projections for 25-1126
'25-1190,Miscellaneous postsecondary teachers,Summary,324.200012207031,328.899993896484,1.39999997615814,23.7000007629395,68800,NULL,NULL,NULL,23.2999992370605,Projections for 25-1190
'25-1192,"        Family and consumer sciences teachers, postsecondary",Line item,3.20000004768372,3.29999995231628,3.40000009536743,0.200000002980232,77280,Adaptability,Writing and reading,Speaking and listening,0.200000002980232,Projections for 25-1192
'25-1193,"        Recreation and fitness studies teachers, postsecondary",Line item,15.3999996185303,15.6999998092651,2.40000009536743,1.10000002384186,75890,Adaptability,Writing and reading,Speaking and listening,1.10000002384186,Projections for 25-1193
'25-1194,"        Career/technical education teachers, postsecondary",Line item,122.199996948242,123,0.699999988079071,8.80000019073486,61490,Adaptability,Writing and reading,Speaking and listening,8.69999980926514,Projections for 25-1194
'25-1199,"        Postsecondary teachers, all other",Line item,183.399993896484,186.800003051758,1.79999995231628,13.5,78490,Adaptability,Writing and reading,Speaking and listening,13.1999998092651,Projections for 25-1199
'25-2000,"    Preschool, elementary, middle, secondary, and special education teachers",Summary,4500.10009765625,4453.2001953125,-1,320.899993896484,61960,NULL,NULL,NULL,325.600006103516,Projections for 25-2000
'25-2010,Preschool and kindergarten teachers,Summary,672.299987792969,693.299987792969,3.09999990463257,78.1999969482422,40090,NULL,NULL,NULL,76.0999984741211,Projections for 25-2010
'25-2011,"        Preschool teachers, except special education",Line item,555.099975585938,578.099975585938,4.09999990463257,65.5,37120,Interpersonal,Adaptability,Speaking and listening,63.2000007629395,Projections for 25-2011
'25-2012,"        Kindergarten teachers, except special education",Line item,117.199996948242,115.199996948242,-1.60000002384186,12.8000001907349,61430,Adaptability,Interpersonal,Speaking and listening,13,Projections for 25-2012
'25-2020,Elementary and middle school teachers,Summary,2070.39990234375,2029.90002441406,-2,132.399993896484,62500,NULL,NULL,NULL,136.5,Projections for 25-2020
'25-2021,"        Elementary school teachers, except special education",Line item,1422.69995117188,1394.80004882813,-2,91,62340,Adaptability,Interpersonal,Speaking and listening,93.8000030517578,Projections for 25-2021
'25-2022,"        Middle school teachers, except special and career/technical education",Line item,633.700012207031,621.299987792969,-2,40.5,62970,Adaptability,Interpersonal,Writing and reading,41.7999992370605,Projections for 25-2022
'25-2023,"        Career/technical education teachers, middle school",Line item,14,13.8000001907349,-2,0.899999976158142,63620,Adaptability,Writing and reading,Interpersonal,0.899999976158142,Projections for 25-2023
'25-2030,Secondary school teachers,Summary,1197.90002441406,1178.19995117188,-1.60000002384186,72.4000015258789,64530,NULL,NULL,NULL,74.4000015258789,Projections for 25-2030
'25-2031,"        Secondary school teachers, except special and career/technical education",Line item,1094.5,1076.69995117188,-1.60000002384186,66.1999969482422,64580,Adaptability,Speaking and listening,Interpersonal,68,Projections for 25-2031
'25-2032,"        Career/technical education teachers, secondary school",Line item,103.400001525879,101.5,-1.79999995231628,6.19999980926514,63910,Adaptability,Speaking and listening,Interpersonal,6.40000009536743,Projections for 25-2032
'25-2050,Special education teachers,Summary,559.5,551.799987792969,-1.39999997615814,37.7999992370605,64270,NULL,NULL,NULL,38.5999984741211,Projections for 25-2050
'25-2051,"        Special education teachers, preschool",Line item,29.2999992370605,29.7000007629395,1.39999997615814,2.09999990463257,62190,Adaptability,Interpersonal,Writing and reading,2.09999990463257,Projections for 25-2051
'25-2052,"        Special education teachers, kindergarten and elementary school",Line item,230.199996948242,226.100006103516,-1.79999995231628,15.3999996185303,63000,Adaptability,Interpersonal,Writing and reading,15.8999996185303,Projections for 25-2052
'25-2057,"        Special education teachers, middle school",Line item,94.8000030517578,93,-1.89999997615814,6.30000019073486,64880,Adaptability,Interpersonal,Writing and reading,6.5,Projections for 25-2057
'25-2058,"        Special education teachers, secondary school",Line item,164.199996948242,161.5,-1.60000002384186,11.1000003814697,69590,Adaptability,Interpersonal,Writing and reading,11.3000001907349,Projections for 25-2058
'25-2059,"        Special education teachers, all other",Line item,41,41.5,1.10000002384186,2.90000009536743,67430,Adaptability,Interpersonal,Writing and reading,2.90000009536743,Projections for 25-2059
'25-3000,Other teachers and instructors,Summary,1337.69995117188,1357.09997558594,1.39999997615814,171.399993896484,44220,NULL,NULL,NULL,169.5,Projections for 25-3000
'25-3011,"      Adult basic education, adult secondary education, and english as a second language instructors",Line item,40.9000015258789,35.2999992370605,-13.6999998092651,3.90000009536743,59950,Adaptability,Writing and reading,Speaking and listening,4.5,Projections for 25-3011
'25-3021,Self-enrichment teachers,Line item,417.5,433,3.70000004768372,51.4000015258789,45590,Adaptability,Interpersonal,Problem solving and decision making,49.7999992370605,Projections for 25-3021
'25-3031,"      Substitute teachers, short-term",Line item,510.100006103516,518.5,1.60000002384186,61.0999984741211,38470,Interpersonal,Adaptability,Writing and reading,60.2000007629395,Projections for 25-3031
'25-3041,Tutors,Line item,215.5,216.800003051758,0.600000023841858,37.0999984741211,40090,Interpersonal,Adaptability,Writing and reading,36.9000015258789,Projections for 25-3041
'25-3099,"      Teachers and instructors, all other",Line item,153.800003051758,153.5,-0.100000001490116,18,64690,Adaptability,Interpersonal,Writing and reading,18,Projections for 25-3099
'25-4000,"    Librarians, curators, and archivists",Summary,260.799987792969,260.100006103516,-0.300000011920929,31.2000007629395,57100,NULL,NULL,NULL,31.2999992370605,Projections for 25-4000
'25-4010,"      Archivists, curators, and museum technicians",Summary,40.2000007629395,42.4000015258789,5.59999990463257,4.80000019073486,57100,NULL,NULL,NULL,4.59999990463257,Projections for 25-4010
'25-4011,Archivists,Line item,9.30000019073486,9.69999980926514,3.79999995231628,1.10000002384186,61570,Writing and reading,Computers and information technology,Adaptability,1,Projections for 25-4011
'25-4012,Curators,Line item,15.1000003814697,16.2000007629395,7,1.79999995231628,61770,Writing and reading,Creativity and innovation,Adaptability,1.70000004768372,Projections for 25-4012
'25-4013,Museum technicians and conservators,Line item,15.6999998092651,16.5,5.40000009536743,1.89999997615814,47460,Detail oriented,Creativity and innovation,Adaptability,1.79999995231628,Projections for 25-4013
'25-4022,Librarians and media collections specialists,Line item,142.100006103516,144.5,1.70000004768372,13.5,64320,Adaptability,Computers and information technology,Writing and reading,13.1999998092651,Projections for 25-4022
'25-4031,Library technicians,Line item,78.5999984741211,73.1999969482422,-6.80000019073486,13,39970,Adaptability,Computers and information technology,Interpersonal,13.5,Projections for 25-4031
'25-9000,Other educational instruction and library occupations,Summary,1993.30004882813,1982.90002441406,-0.5,230.399993896484,36690,NULL,NULL,NULL,231.5,Projections for 25-9000
'25-9021,Farm and home management educators,Line item,12.3999996185303,12.1000003814697,-2.5,1.10000002384186,58120,Adaptability,Writing and reading,Speaking and listening,1.10000002384186,Projections for 25-9021
'25-9031,Instructional coordinators,Line item,232.600006103516,235.5,1.29999995231628,21.8999996185303,74720,Adaptability,Writing and reading,Speaking and listening,21.6000003814697,Projections for 25-9031
'25-9040,Teaching assistants,Summary,1616.30004882813,1601.30004882813,-0.899999976158142,195,35550,NULL,NULL,NULL,196.5,Projections for 25-9040
'25-9044,"        Teaching assistants, postsecondary",Line item,193.600006103516,199.600006103516,3.09999990463257,24.6000003814697,44930,Adaptability,Writing and reading,Computers and information technology,24,Projections for 25-9044
'25-9045,"        Teaching assistants, except postsecondary",Line item,1422.80004882813,1401.69995117188,-1.5,170.399993896484,35240,Interpersonal,Adaptability,Writing and reading,172.5,Projections for 25-9045
'25-9099,"      Educational instruction and library workers, all other",Line item,132,134,1.5,12.5,48400,Adaptability,Interpersonal,Writing and reading,12.3000001907349,Projections for 25-9099
'27-0000,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.10009765625,3104.60009765625,2.79999995231628,289.399993896484,60140,NULL,NULL,NULL,281,Projections for 27-0000
'27-1000,Art and design workers,Summary,950.299987792969,971.799987792969,2.29999995231628,84.9000015258789,53180,NULL,NULL,NULL,82.6999969482422,Projections for 27-1000
'27-1010,Artists and related workers,Summary,244.199996948242,250.800003051758,2.70000004768372,21.7000007629395,99060,NULL,NULL,NULL,21,Projections for 27-1010
'27-1011,Art directors,Line item,135,140.699996948242,4.19999980926514,12.3000001907349,111040,Creativity and innovation,Adaptability,Problem solving and decision making,11.6999998092651,Projections for 27-1011
'27-1012,Craft artists,Line item,11.6000003814697,11.8999996185303,2.09999990463257,1,38480,Creativity and innovation,Detail oriented,Fine motor,1,Projections for 27-1012
'27-1013,"        Fine artists, including painters, sculptors, and illustrators",Line item,26.5,26.2000007629395,-1.20000004768372,2.20000004768372,60560,Creativity and innovation,Adaptability,Detail oriented,2.20000004768372,Projections for 27-1013
'27-1014,Special effects artists and animators,Line item,57.0999984741211,58,1.60000002384186,5,99800,Computers and information technology,Adaptability,Detail oriented,4.90000009536743,Projections for 27-1014
'27-1019,"        Artists and related workers, all other",Line item,13.8999996185303,14,0.800000011920929,1.20000004768372,72760,Creativity and innovation,Adaptability,Problem solving and decision making,1.20000004768372,Projections for 27-1019
'27-1020,Designers,Summary,706.099975585938,721,2.09999990463257,63.2000007629395,49020,NULL,NULL,NULL,61.7000007629395,Projections for 27-1020
'27-1021,Commercial and industrial designers,Line item,30.6000003814697,31.6000003814697,3.20000004768372,2.5,79450,Detail oriented,Problem solving and decision making,Computers and information technology,2.40000009536743,Projections for 27-1021
'27-1022,Fashion designers,Line item,25.7000007629395,26.2000007629395,2,2.29999995231628,80690,Creativity and innovation,Adaptability,Leadership,2.29999995231628,Projections for 27-1022
'27-1023,Floral designers,Line item,43.7999992370605,41.2000007629395,-5.90000009536743,5.09999990463257,36120,Customer service,Adaptability,Creativity and innovation,5.40000009536743,Projections for 27-1023
'27-1024,Graphic designers,Line item,265.899993896484,271.5,2.09999990463257,20,61300,Creativity and innovation,Adaptability,Computers and information technology,19.5,Projections for 27-1024
'27-1025,Interior designers,Line item,87.0999984741211,89.9000015258789,3.20000004768372,7.80000019073486,63490,Creativity and innovation,Adaptability,Computers and information technology,7.5,Projections for 27-1025
'27-1026,Merchandise displayers and window trimmers,Line item,193,199.300003051758,3.20000004768372,20.7999992370605,37350,Adaptability,Customer service,Creativity and innovation,20.2000007629395,Projections for 27-1026
'27-1027,Set and exhibit designers,Line item,31.2999992370605,32,2.29999995231628,2.5,66280,Creativity and innovation,Adaptability,Speaking and listening,2.40000009536743,Projections for 27-1027
'27-1029,"        Designers, all other",Line item,28.6000003814697,29.2000007629395,2,2.20000004768372,66220,Creativity and innovation,Adaptability,Problem solving and decision making,2.20000004768372,Projections for 27-1029
'27-2000,"    Entertainers and performers, sports and related workers",Summary,854.099975585938,889.400024414063,4.09999990463257,99.6999969482422,54870,NULL,NULL,NULL,96.1999969482422,Projections for 27-2000
'27-2010,"      Actors, producers, and directors",Summary,223.899993896484,232.399993896484,3.79999995231628,19.1000003814697,78000,NULL,NULL,NULL,18.2999992370605,Projections for 27-2010
'27-2011,Actors,Line item,57,57.0999984741211,0.300000011920929,6.30000019073486,NULL,Creativity and innovation,Speaking and listening,Adaptability,6.30000019073486,Projections for 27-2011
'27-2012,Producers and directors,Line item,167,175.199996948242,4.90000009536743,12.8000001907349,83480,Adaptability,Speaking and listening,Problem solving and decision making,12,Projections for 27-2012
'27-2020,"      Athletes, coaches, umpires, and related workers",Summary,344.899993896484,366.600006103516,6.30000019073486,48.5,45920,NULL,NULL,NULL,46.4000015258789,Projections for 27-2020
'27-2021,Athletes and sports competitors,Line item,19.1000003814697,20.2000007629395,5.5,2.09999990463257,62360,Adaptability,Speaking and listening,Problem solving and decision making,2,Projections for 27-2021
'27-2022,Coaches and scouts,Line item,306.5,326,6.40000009536743,41.7999992370605,45920,Adaptability,Speaking and listening,Interpersonal,39.7999992370605,Projections for 27-2022
'27-2023,"        Umpires, referees, and other sports officials",Line item,19.2999992370605,20.3999996185303,5.69999980926514,4.59999990463257,38820,Adaptability,Detail oriented,Problem solving and decision making,4.5,Projections for 27-2023
'27-2030,Dancers and choreographers,Summary,17,17.7999992370605,4.90000009536743,2.5,51020,NULL,NULL,NULL,2.40000009536743,Projections for 27-2030
'27-2031,Dancers,Line item,12.3000001907349,12.8999996185303,4.5,1.79999995231628,NULL,Physical strength and stamina,Creativity and innovation,Adaptability,1.70000004768372,Projections for 27-2031
'27-2032,Choreographers,Line item,4.59999990463257,4.90000009536743,6.09999990463257,0.699999988079071,55600,Creativity and innovation,Leadership,Adaptability,0.699999988079071,Projections for 27-2032
'27-2040,"      Musicians, singers, and related workers",Summary,217.100006103516,218.800003051758,0.800000011920929,23.7000007629395,NULL,NULL,NULL,NULL,23.5,Projections for 27-2040
'27-2041,Music directors and composers,Line item,47.2999992370605,47.2000007629395,-0.300000011920929,4.30000019073486,63670,Creativity and innovation,Adaptability,Problem solving and decision making,4.30000019073486,Projections for 27-2041
'27-2042,Musicians and singers,Line item,169.800003051758,171.600006103516,1.10000002384186,19.3999996185303,NULL,Creativity and innovation,Adaptability,Detail oriented,19.2000007629395,Projections for 27-2042
'27-2090,"      Miscellaneous entertainers and performers, sports and related workers",Summary,51.2000007629395,53.9000015258789,5.30000019073486,5.80000019073486,NULL,NULL,NULL,NULL,5.59999990463257,Projections for 27-2090
'27-2091,"        Disc jockeys, except radio",Line item,15.3999996185303,16,3.79999995231628,1.5,NULL,Speaking and listening,Adaptability,Writing and reading,1.39999997615814,Projections for 27-2091
'27-2099,"        Entertainers and performers, sports and related workers, all other",Line item,35.7999992370605,38,6,4.40000009536743,NULL,Adaptability,Speaking and listening,Interpersonal,4.19999980926514,Projections for 27-2099
'27-3000,Media and communication workers,Summary,824.299987792969,844.400024414063,2.40000009536743,73.4000015258789,70300,NULL,NULL,NULL,71.4000015258789,Projections for 27-3000
'27-3011,Broadcast announcers and radio disc jockeys,Line item,24.1000003814697,22.7999992370605,-5.5,2.29999995231628,45680,Speaking and listening,Adaptability,Writing and reading,2.5,Projections for 27-3011
'27-3023,"      News analysts, reporters, and journalists",Line item,49.2999992370605,47.4000015258789,-3.90000009536743,4.09999990463257,60280,Adaptability,Writing and reading,Speaking and listening,4.30000019073486,Projections for 27-3023
'27-3031,Public relations specialists,Line item,315.899993896484,331,4.80000019073486,27.6000003814697,69780,Speaking and listening,Adaptability,Writing and reading,26.1000003814697,Projections for 27-3031
'27-3040,Writers and editors,Summary,307.600006103516,313.700012207031,2,27.7000007629395,78100,NULL,NULL,NULL,27.1000003814697,Projections for 27-3040
'27-3041,Editors,Line item,115.800003051758,116.5,0.600000023841858,9.80000019073486,75260,Writing and reading,Adaptability,Speaking and listening,9.69999980926514,Projections for 27-3041
'27-3042,Technical writers,Line item,56.4000015258789,56.9000015258789,0.899999976158142,4.5,91670,Writing and reading,Computers and information technology,Adaptability,4.40000009536743,Projections for 27-3042
'27-3043,Writers and authors,Line item,135.399993896484,140.300003051758,3.59999990463257,13.3999996185303,72270,Writing and reading,Adaptability,Speaking and listening,13,Projections for 27-3043
'27-3090,Miscellaneous media and communication workers,Summary,127.400001525879,129.5,1.70000004768372,11.6000003814697,62500,NULL,NULL,NULL,11.3999996185303,Projections for 27-3090
'27-3091,Interpreters and translators,Line item,75.3000030517578,76.5999984741211,1.70000004768372,6.90000009536743,59440,Writing and reading,Detail oriented,Adaptability,6.80000019073486,Projections for 27-3091
'27-3092,Court reporters and simultaneous captioners,Line item,17.7000007629395,17.7000007629395,-0.300000011920929,1.70000004768372,67310,Adaptability,Detail oriented,Computers and information technology,1.70000004768372,Projections for 27-3092
'27-3099,"        Media and communication workers, all other",Line item,34.2999992370605,35.2999992370605,2.70000004768372,3,71770,Writing and reading,Adaptability,Speaking and listening,2.90000009536743,Projections for 27-3099
'27-4000,Media and communication equipment workers,Summary,392.299987792969,398.899993896484,1.70000004768372,31.3999996185303,56480,NULL,NULL,NULL,30.7000007629395,Projections for 27-4000
'27-4010,"      Broadcast, sound, and lighting technicians",Summary,146.100006103516,147.699996948242,1,11.1000003814697,56600,NULL,NULL,NULL,11,Projections for 27-4010
'27-4011,Audio and video technicians,Line item,92.3000030517578,95.4000015258789,3.29999995231628,7.30000019073486,54830,Adaptability,Computers and information technology,Creativity and innovation,7,Projections for 27-4011
'27-4012,Broadcast technicians,Line item,24.7999992370605,24.2000007629395,-2.79999995231628,1.79999995231628,53920,Computers and information technology,Adaptability,Detail oriented,1.79999995231628,Projections for 27-4012
'27-4014,Sound engineering technicians,Line item,16.8999996185303,16.6000003814697,-1.70000004768372,1.20000004768372,66430,Adaptability,Computers and information technology,Detail oriented,1.29999995231628,Projections for 27-4014
